Date Issue,Location,Comment,License Plate,Type,Ticket #,Tick_Num
01/03/2024 12:54 PM,GILMAN ST,2-HOUR PARKING 8:00 A.M. TO 6:00 P.M. EXCEPT SATURDAY SUNDAY AND CITY HOLIDAYS,AWE1901,005 2 HR LIMIT DURING POSTED TIMES,24P1500027,27
01/03/2024 01:16 PM,BUTLER ST,2-HOUR PARKING 8:00 A.M. TO 6:00 P.M. EXCEPT SATURDAY SUNDAY AND CITY HOLIDAYS,ASW7553,005 2 HR LIMIT DURING POSTED TIMES,24P1500028,28
01/03/2024 01:36 PM,FRANKLIN ST,EXPIRED REGISTRATION,AJP2051,050 UNREG.VEH/IMPROPER DISPLAY,24P1500029,29
01/03/2024 01:44 PM,FRANKLIN ST,2-HOUR PARKING 8 A.M. TO 6:00 P.M.,ACW1787,005 2 HR LIMIT DURING POSTED TIMES,24P1500030,30
01/03/2024 01:47 PM,FRANKLIN ST,2-HOUR PARKING 8 A.M. TO 6:00 P.M.,ARG4609,005 2 HR LIMIT DURING POSTED TIMES,24P1500031,31
01/03/2024 01:54 PM,FRANKLIN ST,2-HOUR PARKING 8 A.M. TO 6:00 P.M.,AVN5214,005 2 HR LIMIT DURING POSTED TIMES,24P1500032,32
01/03/2024 02:10 PM,HANCOCK ST,2-HOUR PARKING 8 A.M. TO 6:00 P.M.,AUJ7618,005 2 HR LIMIT DURING POSTED TIMES,24P1500033,33
01/03/2024 02:13 PM,HANCOCK ST,2-HOUR PARKING 8 A.M. TO 6:00 P.M.,446HXP,005 2 HR LIMIT DURING POSTED TIMES,24P1500034,34
01/03/2024 02:16 PM,HANCOCK ST,2-HOUR PARKING 8 A.M. TO 6:00 P.M.,APF7726,005 2 HR LIMIT DURING POSTED TIMES,24P1500035,35
01/04/2024 08:08 AM,PINCKNEY ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,967ZPC,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500036,36
01/04/2024 08:13 AM,PINCKNEY ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,ATP7638,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500037,37
01/04/2024 08:16 AM,PINCKNEY ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,115ZBF,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500038,38
01/04/2024 08:18 AM,PINCKNEY ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,AHZ5235,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500039,39
01/04/2024 08:24 AM,PINCKNEY ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,AMU3071,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500040,40
01/04/2024 08:26 AM,PINCKNEY ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,AGB5403,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500041,41
01/04/2024 08:28 AM,PINCKNEY ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,FZE584,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500042,42
01/04/2024 08:30 AM,PINCKNEY ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,ANX4647,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500043,43
01/04/2024 08:36 AM,PINCKNEY ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,ELM6423,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500044,44
01/04/2024 08:39 AM,PINCKNEY ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,AWE1901,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500045,45
01/04/2024 08:45 AM,PINCKNEY ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,ABJ3295,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500046,46
01/04/2024 08:51 AM,GILMAN ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,AEP7501,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500047,47
01/04/2024 08:56 AM,GILMAN ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,AUF1947,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500048,48
01/04/2024 09:02 AM,BUTLER ST,NO PARKING 8:00 A.M. TO NOON THURSDAYS,AMN2673,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500049,49
01/04/2024 09:33 AM,GILMAN ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,APY9279,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500050,50
01/04/2024 09:40 AM,CARROLL ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,APC5326,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500051,51
01/04/2024 10:18 AM,PINCKNEY ST,EXPIRED REGISTRATION,JJM,050 UNREG.VEH/IMPROPER DISPLAY,24P1500052,52
01/04/2024 10:48 AM,HENRY ST,MONTH/YEAR STICKERS REQUIRED ON PLATE AND MUST BE VISIBLE.,AAP3454,W050 WARNING - UNREG.VEH/IMPROPER DISPLAY,24P1500053,53
01/04/2024 11:10 AM,HENRY ST,EXPIRED REGISTRATION,ARY5488,050 UNREG.VEH/IMPROPER DISPLAY,24P1500054,54
01/04/2024 11:17 AM,CARROLL ST,EXPIRED REGISTRATION,ARY5488,050 UNREG.VEH/IMPROPER DISPLAY,24P1500055,55
01/04/2024 11:30 AM,LANGDON ST,LOADING ZONE 10 MINUTE TIME LIMIT WITH ARROW/ CHALKED 10:54 STILL VISIBL,407YZT,068 LOADING ZONE,24P1500056,56
01/04/2024 11:37 AM,GILMAN ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,UF6640,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500057,57
01/04/2024 11:42 AM,GILMAN ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,AFG1349,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500058,58
01/04/2024 11:50 AM,GILMAN ST,NO PARKING 9:00 A.M. TO NOON THURSDAYS,485WZL,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500059,59
01/04/2024 11:58 AM,GILMAN ST,YELLOW CURB,ATV7637,033 NO PARKING- YELLOW PAINT ON CURB,24P1500060,60
01/04/2024 01:19 PM,DAYTON ST,MONTH/YEAR STICKERS REQUIRED ON PLATE,617XJR,W050 WARNING - UNREG.VEH/IMPROPER DISPLAY,24P1500061,61
01/04/2024 01:27 PM,LANGDON ST,2-HOUR PARKING 8:00 A.M. TO 6:00 P.M.,ABR8581,005 2 HR LIMIT DURING POSTED TIMES,24P1500062,62
01/04/2024 01:42 PM,LANGDON ST,2-HOUR PARKING 8:00 A.M. TO 6:00 P.M.,ATK8305,005 2 HR LIMIT DURING POSTED TIMES,24P1500063,63
01/04/2024 01:50 PM,HENRY ST,2-HOUR PARKING 8:00 A.M. TO 6:00 P.M.,UJM4407,005 2 HR LIMIT DURING POSTED TIMES,24P1500064,64
01/04/2024 01:53 PM,HENRY ST,2-HOUR PARKING 8:00 A.M. TO 6:00 P.M.,KHL001,005 2 HR LIMIT DURING POSTED TIMES,24P1500065,65
01/04/2024 02:03 PM,CARROLL ST,2-HOUR PARKING 8:00 A.M. TO 6:00 P.M.,ASA4070,005 2 HR LIMIT DURING POSTED TIMES,24P1500066,66
01/04/2024 02:07 PM,CARROLL ST,2-HOUR PARKING 8:00 A.M. TO 6:00 P.M.,AUK5388,005 2 HR LIMIT DURING POSTED TIMES,24P1500067,67
01/04/2024 02:13 PM,CARROLL ST,2-HOUR PARKING 8:00 A.M. TO 6:00 P.M.,ACY6234,005 2 HR LIMIT DURING POSTED TIMES,24P1500068,68
01/05/2024 07:26 AM,DAYTON ST,PRIVATE PARKING-SIGN POSTED CLEAR VIEW,79BKRF,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P1500069,69
01/05/2024 08:10 AM,GORHAM ST,NO PARKING 8:00 A.M. TO NOON FRIDAYS,ARD3036,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500070,70
01/05/2024 08:14 AM,GORHAM ST,NO PARKING 8:00 A.M. TO NOON FRIDAYS,ALN7671,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500071,71
01/05/2024 08:17 AM,GORHAM ST,NO PARKING 8:00 A.M. TO NOON FRIDAYS,CRBN38,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500072,72
01/05/2024 08:23 AM,GORHAM ST,NO PARKING 8:00 A.M. TO NOON FRIDAYS,AVT9411,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500073,73
01/05/2024 08:37 AM,FRANKLIN ST,NO PARKING 8:00 A.M. TO NOON FRIDAYS,216WWM,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500074,74
01/05/2024 08:39 AM,FRANKLIN ST,NO PARKING 8:00 A.M. TO NOON FRIDAYS,ARU1451,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500075,75
01/05/2024 08:46 AM,FRANKLIN ST,NO PARKING 8:00 A.M. TO NOON FRIDAYS,ARG4609,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500076,76
01/05/2024 08:50 AM,FRANKLIN ST,NO PARKING 8:00 A.M. TO NOON FRIDAYS,SL9241,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500077,77
01/05/2024 08:52 AM,FRANKLIN ST,NO PARKING 8:00 A.M. TO NOON FRIDAYS,ANX7220,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500078,78
01/05/2024 08:52 AM,FRANKLIN ST,NO PARKING 8:00 A.M. TO NOON FRIDAYS,ANX7220,TOW TOW FEE,24P1500079,79
01/05/2024 09:00 AM,FRANKLIN ST,NO PARKING 8:00 A.M. TO NOON FRIDAYS,ANX7220,TOW TOW FEE,24P1500080,80
01/05/2024 09:06 AM,FRANKLIN ST,NO PARKING 8:00 A.M. TO NOON FRIDAYS,AMN7375,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500081,81
01/05/2024 09:24 AM,GORHAM ST,NO PARKING 9:00 A.M. TO NOON FRIDAYS,BPE6124,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500082,82
01/05/2024 09:31 AM,PINCKNEY ST,NO PARKING 9:00 A.M. TO NOON FRIDAYS,ASA8109,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500083,83
01/05/2024 09:38 AM,GORHAM ST,NO PARKING 8:00 A.M. TO NOON FRIDAYS,154ZWY,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500084,84
01/05/2024 09:49 AM,PINCKNEY ST,NO PARKING 9:00 A.M. TO NOON FRIDAYS/EXPIRED REG,EZM9277,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500085,85
01/05/2024 09:49 AM,PINCKNEY ST,NO PARKING 9:00 A.M. TO NOON FRIDAYS/EXPIRED REG,EZM9277,050 UNREG.VEH/IMPROPER DISPLAY,24P1500086,86
01/05/2024 09:53 AM,PINCKNEY ST,NO PARKING 9:00 A.M. TO NOON FRIDAYS,AEW2533,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500087,87
01/05/2024 10:01 AM,WISCONSIN AVE,NO PARKING 9:00 A.M. TO NOON FRIDAYS,AMX8081,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500088,88
01/05/2024 10:09 AM,CARROLL ST,NO PARKING 9:00 A.M. TO NOON FRIDAYS,AJN1605,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500089,89
01/05/2024 10:13 AM,CARROLL ST,NO PARKING 9:00 A.M. TO NOON FRIDAYS,AHS8495,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500090,90
01/05/2024 10:15 AM,CARROLL ST,NO PARKING 9:00 A.M. TO NOON FRIDAYS,K757866,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500091,91
01/05/2024 10:22 AM,GORHAM ST,NO PARKING 9:00 A.M. TO NOON FRIDAYS,GSY2274,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500092,92
01/05/2024 10:31 AM,GILMAN ST,NO PARKING 9:00 A.M. TO NOON FRIDAYS,AUG6264,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500093,93
01/05/2024 10:33 AM,GILMAN ST,NO PARKING 9:00 A.M. TO NOON FRIDAYS,PBU145,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500094,94
01/05/2024 10:35 AM,GILMAN ST,NO PARKING 9:00 A.M. TO NOON FRIDAYS,APM6370,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500095,95
01/05/2024 10:38 AM,GILMAN ST,NO PARKING 9:00 A.M. TO NOON FRIDAYS,ASW4551,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500096,96
01/05/2024 10:43 AM,GILMAN ST,NO PARKING 9:00 A.M. TO NOON FRIDAYS,233WPT,048 STREET CLEAN/MAINTENANCE REGULATIONS,24P1500097,97
01/05/2024 01:31 PM,HANCOCK ST,EXPIRED REGISTRATION,ASM7369,050 UNREG.VEH/IMPROPER DISPLAY,24P1500098,98
01/05/2024 01:34 PM,HANCOCK ST,EXPIRED REGISTRATION,ASM7369,050 UNREG.VEH/IMPROPER DISPLAY,24P1500099,99
01/05/2024 01:49 PM,HANCOCK ST,TO HOUR PARKING 8:00 A.M. TO 6:00 P.M. EXCEPT SATURDAY SUNDAY AND CITY HOLIDAYS,W5045T,005 2 HR LIMIT DURING POSTED TIMES,24P1500100,100
01/05/2024 01:52 PM,HANCOCK ST,TO HOUR PARKING 8:00 A.M. TO 6:00 P.M. EXCEPT SATURDAY SUNDAY AND CITY HOLIDAYS,ALA6094,005 2 HR LIMIT DURING POSTED TIMES,24P1500101,101
01/05/2024 02:04 PM,HANCOCK ST,TO HOUR PARKING 8:00 A.M. TO 6:00 P.M. EXCEPT SATURDAY SUNDAY AND CITY HOLIDAYS,ATN3307,005 2 HR LIMIT DURING POSTED TIMES,24P1500102,102
01/05/2024 02:10 PM,HANCOCK ST,TWO HOUR PARKING 8:00 A.M. TO 6:00 P.M. EXCEPT SATURDAY SUNDAY AND CITY HOLIDAYS,534RDW,005 2 HR LIMIT DURING POSTED TIMES,24P1500103,103
01/08/2024 09:23 AM,MAIN ST,METERS ENFORCED 8AM-6PM MON-SAT,AMD1752,009 EXPIRED METER (ON STREET),24P1500104,104
01/08/2024 09:32 AM,BUTLER ST,METERS ENFORCED 8AM-6PM MON-SAT,756TKO,009 EXPIRED METER (ON STREET),24P1500105,105
01/08/2024 09:41 AM,MIFFLIN ST,METERS ENFORCED 8AM-6PM MON-SAT,ASM6258,009 EXPIRED METER (ON STREET),24P1500106,106
01/08/2024 09:45 AM,HAMILTON ST,METERS ENFORCED 8AM-6PM MON-SAT,ARL1987,009 EXPIRED METER (ON STREET),24P1500107,107
01/08/2024 09:57 AM,DAYTON ST,METERS ENFORCED 8AM-6PM MON-SAT,AUJ9974,009 EXPIRED METER (ON STREET),24P1500108,108
01/08/2024 10:38 AM,PINCKNEY ST,METERS ENFORCED 8AM-6PM MON-SAT/ DIS. TAG EXP 4/17/2023,6YBH429,009 EXPIRED METER (ON STREET),24P1500109,109
01/08/2024 10:44 AM,MAIN ST,METERS ENFORCED 8AM-6PM MON-SAT,AHY6839,009 EXPIRED METER (ON STREET),24P1500110,110
01/08/2024 10:56 AM,DOTY ST,METERS ENFORCED 8AM-6PM MON-SAT,AMJ4804,009 EXPIRED METER (ON STREET),24P1500111,111
01/08/2024 11:22 AM,BUTLER ST,METERS ENFORCED 8AM-6PM MON-SAT,591MKX,009 EXPIRED METER (ON STREET),24P1500112,112
01/08/2024 11:34 AM,MAIN ST,METERS ENFORCED 8AM-6PM MON-SAT,998XRP,009 EXPIRED METER (ON STREET),24P1500113,113
01/08/2024 11:38 AM,MAIN ST,METERS ENFORCED 8AM-6PM MON-SAT,AMD1752,010 OVER TIME LIMIT AT SAME METER,24P1500114,114
01/08/2024 11:42 AM,BUTLER ST,METERS ENFORCED 8AM-6PM MON-SAT,AUV7528,009 EXPIRED METER (ON STREET),24P1500115,115
01/08/2024 11:51 AM,MIFFLIN ST,METERS ENFORCED 8AM-6PM MON-SAT,37258U,009 EXPIRED METER (ON STREET),24P1500116,116
01/08/2024 11:53 AM,MIFFLIN ST,MONTH/YEAR STICKERS REQUIRED ON PLATE,37258U,W050 WARNING - UNREG.VEH/IMPROPER DISPLAY,24P1500117,117
01/08/2024 11:58 AM,HAMILTON ST,METERS ENFORCED 8AM-6PM MON-SAT,ANB7712,009 EXPIRED METER (ON STREET),24P1500118,118
01/08/2024 12:03 PM,HAMILTON ST,METERS ENFORCED 8AM-6PM MON-SAT,ARL1987,009 EXPIRED METER (ON STREET),24P1500119,119
01/08/2024 12:12 PM,WISCONSIN AVE,16 - NO DIS PERMIT VISIBLE IN VEH,EE12477,016 DISABLED PARKING VIOLATION,24P1500120,120
01/08/2024 12:18 PM,PINCKNEY ST,METERS ENFORCED 8AM-6PM MON-SAT,ARL2336,009 EXPIRED METER (ON STREET),24P1500121,121
01/08/2024 01:31 PM,WILSON ST,METERS ENFORCED 8AM-6PM MON-SAT/VEH. CHALKED @ 11:00 AM CHALK STILL VISIBLE,807WND,010 OVER TIME LIMIT AT SAME METER,24P1500122,122
01/08/2024 01:40 PM,WILSON ST,METERS ENFORCED 8AM-6PM MON-SAT,475825D,009 EXPIRED METER (ON STREET),24P1500123,123
01/08/2024 01:44 PM,WILSON ST,METERS ENFORCED 8AM-6PM MON-SAT,4831LJ,009 EXPIRED METER (ON STREET),24P1500124,124
01/08/2024 01:51 PM,WILSON ST,METERS ENFORCED 8AM-6PM MON-SAT/HANG TAG NOT SCRATCHED OFF,RT6705,009 EXPIRED METER (ON STREET),24P1500125,125
01/08/2024 02:28 PM,HAMILTON ST,LIC PLATES NOT DISPLAYED,Not Found,050 UNREG.VEH/IMPROPER DISPLAY,24P1500126,126
01/08/2024 02:36 PM,DAYTON ST,METERS ENFORCED 8AM-6PM MON-SAT/ EXP. REGISTRATION,ANK8087,009 EXPIRED METER (ON STREET),24P1500127,127
01/08/2024 02:36 PM,DAYTON ST,METERS ENFORCED 8AM-6PM MON-SAT/ EXP. REGISTRATION,ANK8087,050 UNREG.VEH/IMPROPER DISPLAY,24P1500128,128
01/08/2024 02:59 PM,MARTIN LUTHER KING JR BLVD,16 - NO DIS PERMIT VISIBLE IN VEH,504XUE,016 DISABLED PARKING VIOLATION,24P1500129,129
01/08/2024 03:02 PM,MARTIN LUTHER KING JR BLVD,METERS ENFORCED 8AM-6PM MON-SAT,AKA2403,009 EXPIRED METER (ON STREET),24P1500130,130
01/08/2024 03:11 PM,WILSON ST,METERS ENFORCED 8AM-6PM MON-SAT,CV80901,009 EXPIRED METER (ON STREET),24P1500131,131
01/10/2024 09:10 AM,MAIN ST,METERS ENFORCED 8AM-6PM MON-SAT,8DWH191,009 EXPIRED METER (ON STREET),24P1500132,132
01/10/2024 09:17 AM,MAIN ST,METERS ENFORCED 8AM-6PM MON-SAT,AVF8025,009 EXPIRED METER (ON STREET),24P1500133,133
01/10/2024 09:27 AM,MAIN ST,PARKED FACING WRONG DIRECTION ON TWO WAY STREET,EPR2061,080 AGAINST TRAFFIC-2 WAY STREET,24P1500134,134
01/10/2024 09:35 AM,MAIN ST,METERS ENFORCED 8AM-6PM MON-SAT,239YSL,009 EXPIRED METER (ON STREET),24P1500135,135
01/10/2024 09:52 AM,MAIN ST,PARK FACING WRONG DIRECTION ONE WAY STREET,AES9719,081 AGAINST TRAFFIC-1 WAY STREET,24P1500136,136
01/10/2024 10:14 AM,MAIN ST,METERS ENFORCED 8AM-6PM MON-SAT/ EXP. REGISTRATION,SY4901,009 EXPIRED METER (ON STREET),24P1500137,137
01/10/2024 10:14 AM,MAIN ST,METERS ENFORCED 8AM-6PM MON-SAT/ EXP. REGISTRATION,SY4901,050 UNREG.VEH/IMPROPER DISPLAY,24P1500138,138
01/10/2024 10:45 AM,WISCONSIN AVE,METERS ENFORCED 8AM-6PM MON-SAT,19697ER,009 EXPIRED METER (ON STREET),24P1500139,139
01/10/2024 11:03 AM,MAIN ST,METERS ENFORCED 8AM-6PM MON-SAT,FP217664,009 EXPIRED METER (ON STREET),24P1500140,140
01/10/2024 11:13 AM,KING ST,METERS ENFORCED 8AM-6PM MON-SAT,BFB7258,009 EXPIRED METER (ON STREET),24P1500141,141
01/10/2024 11:17 AM,KING ST,METERS ENFORCED 8AM-6PM MON-SAT,ANG9977,009 EXPIRED METER (ON STREET),24P1500142,142
01/10/2024 11:21 AM,KING ST,METERS ENFORCED 8AM-6PM MON-SAT,858ZRW,009 EXPIRED METER (ON STREET),24P1500143,143
01/10/2024 11:23 AM,KING ST,METERS ENFORCED 8AM-6PM MON-SAT,AG18394,009 EXPIRED METER (ON STREET),24P1500144,144
01/10/2024 11:30 AM,PINCKNEY ST,METERS ENFORCED 8AM-6PM MON-SAT,58178E,009 EXPIRED METER (ON STREET),24P1500145,145
01/10/2024 11:35 AM,MAIN ST,METERS ENFORCED 8AM-6PM MON-SAT,ASM1315,009 EXPIRED METER (ON STREET),24P1500146,146
01/10/2024 11:40 AM,MAIN ST,METERS ENFORCED 8AM-6PM MON-SAT,007270A75,009 EXPIRED METER (ON STREET),24P1500147,147
01/10/2024 11:51 AM,DOTY ST,METERS ENFORCED 8AM-6PM MON-SAT,RIP21,009 EXPIRED METER (ON STREET),24P1500148,148
01/10/2024 12:53 PM,WILSON ST,METERS ENFORCED 8AM-6PM MON-SAT,AMM9894,009 EXPIRED METER (ON STREET),24P1500149,149
01/10/2024 01:01 PM,WILSON ST,METERS ENFORCED 8AM-6PM MON-SAT,PIBBLE,009 EXPIRED METER (ON STREET),24P1500150,150
01/10/2024 01:08 PM,WILSON ST,METERS ENFORCED 8AM-6PM MON-SAT/ EXP. REGISTRATION,AET8272,009 EXPIRED METER (ON STREET),24P1500151,151
01/10/2024 01:08 PM,WILSON ST,METERS ENFORCED 8AM-6PM MON-SAT/ EXP. REGISTRATION,AET8272,050 UNREG.VEH/IMPROPER DISPLAY,24P1500152,152
01/10/2024 01:24 PM,BUTLER ST,METERS ENFORCED 8AM-6PM MON-SAT,UP6820,009 EXPIRED METER (ON STREET),24P1500153,153
01/10/2024 01:40 PM,MAIN ST,METERS ENFORCED 8AM-6PM MON-SAT,ATU9250,009 EXPIRED METER (ON STREET),24P1500154,154
01/10/2024 01:48 PM,BUTLER ST,METERS ENFORCED 8AM-6PM MON-SAT,ABV2294,009 EXPIRED METER (ON STREET),24P1500155,155
01/10/2024 01:54 PM,MIFFLIN ST,METERS ENFORCED 8AM-6PM MON-SAT,LBL752,009 EXPIRED METER (ON STREET),24P1500156,156
01/10/2024 02:03 PM,MIFFLIN ST,METERS ENFORCED 8AM-6PM MON-SAT,APG1545,009 EXPIRED METER (ON STREET),24P1500157,157
01/10/2024 02:06 PM,MIFFLIN ST,METERS ENFORCED 8AM-6PM MON-SAT,ANP5150,009 EXPIRED METER (ON STREET),24P1500158,158
