Ticket #,Date Issue,Location,Type,Hour,Day
24P0500064,2024-01-05 03:33:00,DI LORETO AVE,149,3,Friday
24P0500065,2024-01-05 03:35:00,DI LORETO AVE,149,3,Friday
24P0500066,2024-01-05 03:36:00,DI LORETO AVE,149,3,Friday
24P0500067,2024-01-05 03:42:00,DI LORETO AVE,149,3,Friday
24P0500068,2024-01-05 03:43:00,DI LORETO AVE,149,3,Friday
24P0500069,2024-01-05 04:30:00,DI LORETO AVE,050,4,Friday
24P0500070,2024-01-05 04:35:00,DI LORETO AVE,050,4,Friday
24P0500071,2024-01-05 04:40:00,DI LORETO AVE,050,4,Friday
24P0500072,2024-01-05 05:26:00,ELIOT LN,149,5,Friday
24P0500073,2024-01-05 05:28:00,ELIOT LN,149,5,Friday
24P0500074,2024-01-05 05:39:00,KARSTENS DR,149,5,Friday
24P0500075,2024-01-05 05:41:00,KARSTENS DR,149,5,Friday
24P0500076,2024-01-05 05:43:00,KARSTENS DR,149,5,Friday
24P0500077,2024-01-05 05:45:00,KARSTENS DR,149,5,Friday
24P0500078,2024-01-05 05:54:00,KARSTENS DR,149,5,Friday
24P0500079,2024-01-05 05:58:00,KARSTENS DR,149,5,Friday
24P0500080,2024-01-06 02:00:00,BUCKEYE LOT,001,2,Saturday
24P0500081,2024-01-06 02:02:00,BUCKEYE LOT,001,2,Saturday
24P0500082,2024-01-06 02:03:00,BUCKEYE LOT,001,2,Saturday
24P0500083,2024-01-06 02:06:00,BUCKEYE LOT,001,2,Saturday
24P0500084,2024-01-06 02:08:00,BUCKEYE LOT,001,2,Saturday
24P0500085,2024-01-06 02:10:00,BUCKEYE LOT,001,2,Saturday
24P0500086,2024-01-06 02:14:00,BUCKEYE LOT,001,2,Saturday
24P0500087,2024-01-06 02:15:00,BUCKEYE LOT,001,2,Saturday
24P0500088,2024-01-06 02:17:00,BUCKEYE LOT,001,2,Saturday
24P0500089,2024-01-06 03:23:00,MAIN ST,046,3,Saturday
24P0500090,2024-01-06 04:40:00,DI LORETO AVE,149,4,Saturday
24P0500091,2024-01-06 04:46:00,DI LORETO AVE,149,4,Saturday
24P0500092,2024-01-06 04:48:00,DI LORETO AVE,149,4,Saturday
24P0500093,2024-01-06 04:49:00,DI LORETO AVE,149,4,Saturday
24P0500094,2024-01-06 04:52:00,DI LORETO AVE,149,4,Saturday
24P0500095,2024-01-06 04:53:00,DI LORETO AVE,149,4,Saturday
24P0500096,2024-01-06 04:54:00,DI LORETO AVE,149,4,Saturday
24P0500097,2024-01-06 04:56:00,DI LORETO AVE,149,4,Saturday
24P0500098,2024-01-06 04:59:00,DI LORETO AVE,149,4,Saturday
24P0500099,2024-01-06 05:00:00,DI LORETO AVE,149,5,Saturday
24P0500100,2024-01-06 05:09:00,DI LORETO AVE,149,5,Saturday
24P0500101,2024-01-06 05:12:00,DI LORETO AVE,149,5,Saturday
24P0500102,2024-01-06 05:22:00,DI LORETO AVE,149,5,Saturday
24P0500103,2024-01-06 05:23:00,DI LORETO AVE,149,5,Saturday
24P0500104,2024-01-06 05:25:00,DI LORETO AVE,149,5,Saturday
24P0500105,2024-01-06 05:27:00,DI LORETO AVE,149,5,Saturday
24P0500106,2024-01-06 05:37:00,DI LORETO AVE,149,5,Saturday
24P0500107,2024-01-06 05:38:00,DI LORETO AVE,149,5,Saturday
24P0500108,2024-01-06 05:40:00,DI LORETO AVE,149,5,Saturday
24P0500109,2024-01-06 05:42:00,DI LORETO AVE,149,5,Saturday
24P0500110,2024-01-06 05:46:00,DI LORETO AVE,149,5,Saturday
24P0500111,2024-01-06 05:47:00,DI LORETO AVE,149,5,Saturday
24P0500112,2024-01-06 05:50:00,DI LORETO AVE,149,5,Saturday
24P0500113,2024-01-06 05:51:00,DI LORETO AVE,149,5,Saturday
24P0500114,2024-01-06 05:53:00,DI LORETO AVE,149,5,Saturday
24P0500115,2024-01-06 05:54:00,DI LORETO AVE,149,5,Saturday
24P0500116,2024-01-06 05:55:00,DI LORETO AVE,149,5,Saturday
24P0500117,2024-01-06 05:56:00,DI LORETO AVE,149,5,Saturday
24P0500118,2024-01-07 00:16:00,BUCKEYE LOT,022,0,Sunday
24P0500119,2024-01-07 00:20:00,BUCKEYE LOT,022,0,Sunday
24P0500120,2024-01-07 00:22:00,BUCKEYE LOT,001,0,Sunday
24P0500121,2024-01-07 00:23:00,BUCKEYE LOT,001,0,Sunday
24P0500122,2024-01-07 00:24:00,BUCKEYE LOT,001,0,Sunday
24P0500123,2024-01-07 00:28:00,BUCKEYE LOT,001,0,Sunday
24P0500124,2024-01-07 00:30:00,BUCKEYE LOT,001,0,Sunday
24P0500125,2024-01-07 00:31:00,BUCKEYE LOT,001,0,Sunday
24P0500126,2024-01-07 00:34:00,BUCKEYE LOT,001,0,Sunday
24P0500127,2024-01-07 00:36:00,BUCKEYE LOT,001,0,Sunday
24P0500128,2024-01-07 00:39:00,BUCKEYE LOT,022,0,Sunday
24P0500129,2024-01-07 00:44:00,BUCKEYE LOT,001,0,Sunday
24P0500130,2024-01-07 00:45:00,BUCKEYE LOT,001,0,Sunday
24P0500131,2024-01-07 00:47:00,BUCKEYE LOT,001,0,Sunday
24P0500132,2024-01-07 00:49:00,BUCKEYE LOT,001,0,Sunday
24P0500133,2024-01-07 00:52:00,BUCKEYE LOT,001,0,Sunday
24P0500134,2024-01-07 00:57:00,BUCKEYE LOT,001,0,Sunday
24P0500135,2024-01-07 00:59:00,BUCKEYE LOT,001,0,Sunday
24P0500136,2024-01-07 03:25:00,SCHOOL RD,149,3,Sunday
24P0500137,2024-01-07 03:29:00,SCHOOL RD,149,3,Sunday
24P0500138,2024-01-07 03:30:00,SCHOOL RD,149,3,Sunday
24P0500139,2024-01-07 03:32:00,SCHOOL RD,149,3,Sunday
24P0500140,2024-01-07 03:34:00,SCHOOL RD,149,3,Sunday
24P0500141,2024-01-07 03:36:00,SCHOOL RD,149,3,Sunday
24P0500142,2024-01-07 03:45:00,CAMINO DEL SOL,149,3,Sunday
24P0500143,2024-01-07 04:21:00,KARSTENS DR,149,4,Sunday
24P0500144,2024-01-07 04:24:00,KARSTENS DR,149,4,Sunday
24P0500145,2024-01-07 04:33:00,KARSTENS DR,149,4,Sunday
24P0500146,2024-01-07 04:37:00,KARSTENS DR,149,4,Sunday
24P0500147,2024-01-07 04:39:00,KARSTENS DR,149,4,Sunday
24P0500148,2024-01-07 04:43:00,LERDAHL RD,149,4,Sunday
24P0500149,2024-01-07 04:49:00,LUSTER AVE,149,4,Sunday
24P0500150,2024-01-07 05:46:00,DI LORETO AVE,149,5,Sunday
24P0500151,2024-01-07 05:50:00,DI LORETO AVE,149,5,Sunday
24P0500152,2024-01-07 05:53:00,DI LORETO AVE,149,5,Sunday
24P0500153,2024-01-07 05:55:00,DI LORETO AVE,149,5,Sunday
24P0500154,2024-01-07 05:58:00,DI LORETO AVE,149,5,Sunday
24P0500155,2024-01-07 06:00:00,DI LORETO AVE,149,6,Sunday
24P0500156,2024-01-07 06:06:00,DI LORETO AVE,149,6,Sunday
24P0500157,2024-01-07 06:09:00,DI LORETO AVE,149,6,Sunday
24P0500158,2024-01-07 06:11:00,DI LORETO AVE,149,6,Sunday
24P0500159,2024-01-07 06:12:00,DI LORETO AVE,149,6,Sunday
24P0500160,2024-01-07 06:13:00,DI LORETO AVE,149,6,Sunday
24P0500161,2024-01-07 06:14:00,DI LORETO AVE,149,6,Sunday
24P0500162,2024-01-07 06:16:00,DI LORETO AVE,149,6,Sunday
24P0500163,2024-01-22 09:00:00,DRAKE ST,048,9,Monday
24P0500164,2024-01-22 09:05:00,DRAKE ST,048,9,Monday
24P0500165,2024-01-22 09:16:00,DRAKE ST,048,9,Monday
24P0500166,2024-01-22 09:18:00,DRAKE ST,048,9,Monday
24P0500167,2024-01-22 09:29:00,BOWEN CT,048,9,Monday
24P0500168,2024-01-22 09:36:00,BOWEN CT,048,9,Monday
24P0500169,2024-01-22 09:42:00,BOWEN CT,048,9,Monday
24P0500170,2024-01-22 09:47:00,BOWEN CT,050,9,Monday
24P0500171,2024-01-22 09:48:00,BOWEN CT,050,9,Monday
24P0500172,2024-01-22 09:55:00,VILAS AVE,048,9,Monday
24P0500173,2024-01-22 09:57:00,VILAS AVE,048,9,Monday
24P0500174,2024-01-22 10:04:00,CHANDLER STREET,080,10,Monday
24P0500175,2024-01-22 10:14:00,CHANDLER STREET,048,10,Monday
24P0500176,2024-01-22 10:39:00,MOUND ST,048,10,Monday
24P0500177,2024-01-22 10:42:00,MOUND ST,048,10,Monday
24P0500178,2024-01-22 10:45:00,MOUND ST,048,10,Monday
24P0500179,2024-01-22 10:48:00,MOUND ST,048,10,Monday
24P0500180,2024-01-22 10:49:00,MOUND ST,048,10,Monday
24P0500181,2024-01-22 10:50:00,MOUND ST,048,10,Monday
24P0500182,2024-01-22 10:57:00,MOUND ST,048,10,Monday
24P0500183,2024-01-22 10:58:00,MOUND ST,048,10,Monday
24P0500184,2024-01-22 11:00:00,MOUND ST,048,11,Monday
24P0500185,2024-01-22 11:05:00,MOUND ST,048,11,Monday
24P0500186,2024-01-22 11:07:00,MOUND ST,048,11,Monday
24P0500187,2024-01-22 11:08:00,MOUND ST,048,11,Monday
24P0500188,2024-01-22 11:14:00,MOUND ST,048,11,Monday
24P0500189,2024-01-22 11:15:00,MOUND ST,048,11,Monday
24P0500190,2024-01-22 11:22:00,MILTON STREET,048,11,Monday
24P0500191,2024-01-22 11:24:00,MILTON STREET,048,11,Monday
24P0500192,2024-01-22 11:27:00,MILTON STREET,048,11,Monday
24P0500193,2024-01-22 11:28:00,MILTON STREET,048,11,Monday
24P0500194,2024-01-22 11:31:00,MILTON STREET,048,11,Monday
24P0500195,2024-01-22 11:32:00,MILTON STREET,048,11,Monday
24P0500196,2024-01-22 11:33:00,MILTON STREET,048,11,Monday
24P0500197,2024-01-22 12:34:00,WEST SHORE DR,048,12,Monday
24P0500198,2024-01-22 12:43:00,LAKESIDE ST,048,12,Monday
24P0500199,2024-01-22 12:45:00,LAKESIDE ST,048,12,Monday
24P0500200,2024-01-22 13:22:00,LAKESIDE ST,048,13,Monday
24P0500201,2024-01-22 13:25:00,LAKESIDE ST,048,13,Monday
24P0500202,2024-01-22 13:45:00,OLIN AVE,048,13,Monday
24P0500203,2024-01-23 11:47:00,DUNWOODY DR,036,11,Tuesday
24P0500204,2024-01-23 11:47:00,DUNWOODY DR,TOW,11,Tuesday
24P0500205,2024-01-23 12:30:00,LATHAM DR,004,12,Tuesday
24P0500206,2024-01-23 12:31:00,LATHAM DR,050,12,Tuesday
24P0500206,2024-01-23 12:31:00,LATHAM DR,050,12,Tuesday
24P0500206,2024-01-23 12:31:00,LATHAM DR,050,12,Tuesday
24P0500207,2024-05-20 10:06:00,STATE ST,083,10,Monday
24P0500208,2024-05-20 10:31:00,WILLIAMSON ST,033,10,Monday
24P0500209,2024-05-20 14:43:00,BASSETT ST,068,14,Monday
24P0500210,2024-05-21 10:11:00,JENIFER ST,072,10,Tuesday
24P0500211,2024-05-21 10:12:00,JENIFER ST,072,10,Tuesday
24P0500212,2024-05-21 10:45:00,EDGEWOOD AVE,TOW,10,Tuesday
24P0500213,2024-05-21 10:45:00,EDGEWOOD AVE,046,10,Tuesday
24P0500214,2024-05-21 13:53:00,MENDOTA CT,075,13,Tuesday
24P0500215,2024-05-21 13:54:00,MENDOTA CT,075,13,Tuesday
24P0500216,2024-05-21 14:12:00,MAIN ST,W050,14,Tuesday
24P0500217,2024-05-22 08:51:00,MAIN ST,046,8,Wednesday
24P0500218,2024-05-22 09:01:00,MAIN ST,050,9,Wednesday
24P0500219,2024-05-22 09:04:00,MAIN ST,050,9,Wednesday
24P0500219,2024-05-22 09:04:00,MAIN ST,050,9,Wednesday
24P0500220,2024-05-22 12:43:00,MIFFLIN ST,072,12,Wednesday
24P0500221,2024-05-22 12:46:00,MIFFLIN ST,072,12,Wednesday
24P0500222,2024-05-23 12:21:00,LAKE ST,088,12,Thursday
24P0500223,2024-05-23 12:29:00,LAKE ST,075,12,Thursday
24P0500224,2024-05-23 13:03:00,BUTLER ST,TOW,13,Thursday
24P0500225,2024-05-23 13:03:00,BUTLER ST,151,13,Thursday
24P0500226,2024-05-23 13:08:00,BUTLER ST,TOW,13,Thursday
24P0500227,2024-05-23 13:08:00,BUTLER ST,151,13,Thursday
24P0500227,2024-05-23 13:08:00,BUTLER ST,151,13,Thursday
24P0500227,2024-05-23 13:08:00,BUTLER ST,151,13,Thursday
24P0200001,2024-01-02 10:39:00,BUCKEYE LOT,001,10,Tuesday
24P0200002,2024-01-02 10:44:00,GILMAN ST,Meter,10,Tuesday
24P0200003,2024-01-02 10:49:00,GORHAM ST,Meter,10,Tuesday
24P0200004,2024-01-02 10:59:00,GILMAN ST,Meter,10,Tuesday
24P0200005,2024-01-02 11:04:00,FRANCES ST,Meter,11,Tuesday
24P0200006,2024-01-02 11:05:00,FRANCES ST,Meter,11,Tuesday
24P0200007,2024-01-02 11:14:00,FRANCES ST,Meter,11,Tuesday
24P0200008,2024-01-02 11:16:00,FRANCES ST,Meter,11,Tuesday
24P0200009,2024-01-02 11:21:00,LAKE ST,Meter,11,Tuesday
24P0200010,2024-01-02 11:22:00,LAKE ST,Meter,11,Tuesday
24P0200011,2024-01-02 11:24:00,LAKE ST,Meter,11,Tuesday
24P0200012,2024-01-02 11:31:00,LANGDON ST,Meter,11,Tuesday
24P0200013,2024-01-02 11:37:00,LANGDON ST,Meter,11,Tuesday
24P0200014,2024-01-02 12:44:00,HENRY ST,Meter,12,Tuesday
24P0200015,2024-01-02 12:46:00,GORHAM ST,Meter,12,Tuesday
24P0200016,2024-01-02 12:50:00,BUCKEYE LOT,001,12,Tuesday
24P0200017,2024-01-02 12:54:00,GILMAN ST,Meter,12,Tuesday
24P0200018,2024-01-02 12:55:00,GILMAN ST,Meter,12,Tuesday
24P0200019,2024-01-02 12:56:00,GILMAN ST,Meter,12,Tuesday
24P0200020,2024-01-02 12:58:00,GILMAN ST,Meter,12,Tuesday
24P0200021,2024-01-02 13:02:00,GORHAM ST,010,13,Tuesday
24P0200022,2024-01-02 13:05:00,GORHAM ST,Meter,13,Tuesday
24P0200023,2024-01-02 13:12:00,GILMAN ST,Meter,13,Tuesday
24P0200024,2024-01-02 13:13:00,GILMAN ST,Meter,13,Tuesday
24P0200025,2024-01-02 13:16:00,GILMAN ST,Meter,13,Tuesday
24P0200026,2024-01-02 13:21:00,FRANCES ST,Meter,13,Tuesday
24P0200027,2024-01-02 13:25:00,FRANCES ST,088,13,Tuesday
24P0200028,2024-01-02 13:32:00,FRANCES ST,Meter,13,Tuesday
24P0200029,2024-01-02 13:42:00,FRANCES ST,088,13,Tuesday
24P0200030,2024-01-02 13:45:00,LANGDON ST,Meter,13,Tuesday
24P0200031,2024-01-02 13:49:00,LANGDON ST,Meter,13,Tuesday
24P0200032,2024-01-02 13:54:00,LANGDON ST,Meter,13,Tuesday
24P0200033,2024-01-02 13:57:00,LANGDON ST,Meter,13,Tuesday
24P0200034,2024-01-02 14:42:00,HENRY ST,Meter,14,Tuesday
24P0200035,2024-01-02 14:43:00,HENRY ST,Meter,14,Tuesday
24P0200036,2024-01-02 14:45:00,HENRY ST,Meter,14,Tuesday
24P0200037,2024-01-02 14:50:00,BUCKEYE LOT,001,14,Tuesday
24P0200038,2024-01-02 14:52:00,BUCKEYE LOT,001,14,Tuesday
24P0200039,2024-01-02 14:54:00,GILMAN ST,Meter,14,Tuesday
24P0200040,2024-01-02 14:55:00,GILMAN ST,Meter,14,Tuesday
24P0200041,2024-01-02 14:57:00,GILMAN ST,Meter,14,Tuesday
24P0200042,2024-01-02 14:58:00,GILMAN ST,Meter,14,Tuesday
24P0200043,2024-01-02 15:09:00,GILMAN ST,Meter,15,Tuesday
24P0200044,2024-01-02 15:12:00,GILMAN ST,Meter,15,Tuesday
24P0200045,2024-01-02 15:13:00,GILMAN ST,Meter,15,Tuesday
24P0200046,2024-01-02 15:16:00,GILMAN ST,Meter,15,Tuesday
24P0200047,2024-01-02 15:18:00,FRANCES ST,Meter,15,Tuesday
24P0200048,2024-01-02 15:21:00,FRANCES ST,075,15,Tuesday
24P0200049,2024-01-02 15:37:00,LAKE ST,Meter,15,Tuesday
24P0200050,2024-01-02 15:40:00,LAKE ST,Meter,15,Tuesday
24P0200051,2024-01-02 15:41:00,LAKE ST,Meter,15,Tuesday
24P0200052,2024-01-02 15:47:00,LAKE ST,Meter,15,Tuesday
24P0200053,2024-01-02 15:47:00,LAKE ST,033,15,Tuesday
24P0200054,2024-01-02 15:50:00,LAKE ST,088,15,Tuesday
24P0200055,2024-01-02 15:54:00,LAKE ST,Meter,15,Tuesday
24P0200056,2024-01-02 15:56:00,LAKE ST,Meter,15,Tuesday
24P0200057,2024-01-02 17:17:00,RIDGEWAY AVE,075,17,Tuesday
24P0200058,2024-01-02 17:50:00,MAIN ST,083,17,Tuesday
24P0200059,2024-01-03 11:01:00,DAYTON ST,157,11,Wednesday
24P0200060,2024-01-03 11:02:00,DAYTON ST,050,11,Wednesday
24P0200061,2024-01-03 12:47:00,WRIGHT ST,016,12,Wednesday
24P0200062,2024-01-03 12:58:00,NORTH LAWN AVE,046,12,Wednesday
24P0200063,2024-01-03 13:06:00,DAYTON ST,157,13,Wednesday
24P0200064,2024-01-03 14:50:00,THIRD ST,072,14,Wednesday
24P0200065,2024-01-04 11:01:00,DANIELS ST,050,11,Thursday
24P0200066,2024-01-04 11:02:00,DANIELS ST,075,11,Thursday
24P0200067,2024-01-04 11:04:00,DANIELS ST,075,11,Thursday
24P0200068,2024-01-04 11:04:00,DANIELS ST,050,11,Thursday
24P0200069,2024-01-04 16:38:00,DWIGHT DR,071,16,Thursday
24P0200070,2024-01-04 17:13:00,DAYTON ST,063,17,Thursday
24P0200071,2024-01-04 17:15:00,DAYTON ST,063,17,Thursday
24P0200072,2024-01-06 10:24:00,FAIRCHILD ST,081,10,Saturday
24P0200073,2024-01-06 11:19:00,ODANA RD,036,11,Saturday
24P0200074,2024-01-06 11:19:00,ODANA RD,TOW,11,Saturday
24P0200075,2024-01-06 14:26:00,WASHINGTON AVE,075,14,Saturday
24P0200076,2024-01-08 11:23:00,SHELLEY LN,036,11,Monday
24P0200077,2024-01-08 11:23:00,SHELLEY LN,TOW,11,Monday
24P0200078,2024-01-08 11:32:00,TRAILSWAY,004,11,Monday
24P0200079,2024-01-08 11:48:00,MIFFLIN ST,157,11,Monday
24P0200080,2024-01-08 12:38:00,WRIGHT ST,016,12,Monday
24P0200081,2024-01-09 10:58:00,LANGDON ST,Meter,10,Tuesday
24P0200082,2024-01-09 11:11:00,GILMAN ST,Meter,11,Tuesday
24P0200083,2024-01-09 11:16:00,GILMAN ST,Meter,11,Tuesday
24P0200084,2024-01-09 11:23:00,GILMAN ST,Meter,11,Tuesday
24P0200085,2024-01-09 11:26:00,BROOM ST,Meter,11,Tuesday
24P0200086,2024-01-09 11:28:00,BROOM ST,Meter,11,Tuesday
24P0200087,2024-01-09 11:56:00,GILMAN ST,Meter,11,Tuesday
24P0200088,2024-01-09 12:04:00,LANGDON ST,Meter,12,Tuesday
24P0200089,2024-01-09 13:10:00,GILMAN ST,010,13,Tuesday
24P0200090,2024-01-09 13:17:00,GILMAN ST,Meter,13,Tuesday
24P0200091,2024-01-09 13:28:00,GILMAN ST,010,13,Tuesday
24P0200092,2024-01-09 13:41:00,LAKE ST,Meter,13,Tuesday
24P0200093,2024-01-10 13:19:00,MAIN ST,Parking,13,Wednesday
24P0200094,2024-01-10 13:23:00,MAIN ST,Parking,13,Wednesday
24P0200095,2024-01-10 13:28:00,MAIN ST,Parking,13,Wednesday
24P0200096,2024-01-10 13:34:00,MAIN ST,Parking,13,Wednesday
24P0200097,2024-01-10 13:39:00,MAIN ST,Parking,13,Wednesday
24P0200098,2024-01-10 13:45:00,MAIN ST,Parking,13,Wednesday
24P0200099,2024-01-10 13:57:00,DOTY ST,Parking,13,Wednesday
24P0200100,2024-01-10 14:00:00,DOTY ST,Parking,14,Wednesday
24P0200101,2024-01-10 14:07:00,DOTY ST,Parking,14,Wednesday
24P0200102,2024-01-10 14:11:00,DOTY ST,050,14,Wednesday
24P0200103,2024-01-10 14:13:00,DOTY ST,Parking,14,Wednesday
24P0200104,2024-01-10 14:15:00,DOTY ST,Parking,14,Wednesday
24P0200105,2024-01-10 14:18:00,DOTY ST,Parking,14,Wednesday
24P0200106,2024-01-10 14:22:00,WILSON ST,Parking,14,Wednesday
24P0200107,2024-01-10 14:26:00,WILSON ST,Parking,14,Wednesday
24P0200108,2024-01-11 10:42:00,MARTIN LUTHER KING JR BLVD,Meter,10,Thursday
24P0200109,2024-01-11 10:47:00,DOTY ST,Meter,10,Thursday
24P0200110,2024-01-11 10:51:00,MARTIN LUTHER KING JR BLVD,016,10,Thursday
24P0200111,2024-01-11 10:56:00,PINCKNEY ST,Meter,10,Thursday
24P0200112,2024-01-11 11:07:00,MAIN ST,Meter,11,Thursday
24P0200113,2024-01-11 11:12:00,BUTLER ST,Meter,11,Thursday
24P0200114,2024-01-11 11:18:00,MAIN ST,Meter,11,Thursday
24P0200115,2024-01-11 11:24:00,WASHINGTON AVE,Meter,11,Thursday
24P0200116,2024-01-11 11:27:00,PINCKNEY ST,Meter,11,Thursday
24P0200117,2024-01-11 11:29:00,PINCKNEY ST,Meter,11,Thursday
24P0200118,2024-01-11 11:36:00,MIFFLIN ST,Meter,11,Thursday
24P0200119,2024-01-11 11:40:00,HAMILTON ST,Meter,11,Thursday
24P0200120,2024-01-11 11:48:00,WISCONSIN AVE,Meter,11,Thursday
24P0200121,2024-01-11 12:12:00,WILSON ST,Meter,12,Thursday
24P0200122,2024-01-11 12:15:00,WILSON ST,Meter,12,Thursday
24P0200123,2024-01-11 12:34:00,HENRY ST,Meter,12,Thursday
24P0200124,2024-01-11 12:35:00,HENRY ST,Meter,12,Thursday
24P0200125,2024-01-11 12:37:00,HENRY ST,Meter,12,Thursday
24P0200126,2024-01-11 12:42:00,GORHAM ST,Meter,12,Thursday
24P0200127,2024-01-11 12:45:00,BUCKEYE LOT,Meter,12,Thursday
24P0200128,2024-01-11 12:47:00,BUCKEYE LOT,001,12,Thursday
24P0200129,2024-01-11 12:49:00,BUCKEYE LOT,001,12,Thursday
24P0200130,2024-01-11 12:56:00,BROOM ST,Meter,12,Thursday
24P0200131,2024-01-11 13:57:00,FOURTH ST,072,13,Thursday
24P0200132,2024-01-11 13:57:00,FOURTH ST,TOW,13,Thursday
24P0200133,2024-01-11 17:16:00,SUMMIT AVE,W075,17,Thursday
24P0200134,2024-01-16 10:41:00,WASHINGTON AVE,048,10,Tuesday
24P0200135,2024-01-16 10:51:00,MAIN ST,W048,10,Tuesday
24P0200136,2024-01-16 10:51:00,MAIN ST,W048,10,Tuesday
24P0200137,2024-01-16 10:55:00,MAIN ST,048,10,Tuesday
24P0200138,2024-01-17 13:05:00,DAYTON ST,Parking,13,Wednesday
24P0200139,2024-01-17 13:10:00,DAYTON ST,Parking,13,Wednesday
